id,b_m,malignant
ISIC_5571430,benign,0
ISIC_3363819,benign,0
ISIC_8900920,benign,0
ISIC_4738071,benign,0
ISIC_4782596,benign,0
ISIC_3487175,benign,0
ISIC_1003059,benign,0
ISIC_5425768,benign,0
ISIC_1953852,benign,0
ISIC_8415868,benign,0
ISIC_9660623,benign,0
ISIC_2138419,benign,0
ISIC_2198823,malignant,1
ISIC_7631044,benign,0
ISIC_7540782,benign,0
ISIC_6073897,benign,0
ISIC_4598375,benign,0
ISIC_2010209,benign,0
ISIC_1027132,benign,0
ISIC_6591815,benign,0
ISIC_8319867,benign,0
ISIC_2599541,benign,0
ISIC_7706640,benign,0
ISIC_7090336,benign,0
ISIC_6327722,indeterminate,0
ISIC_7710386,benign,0
ISIC_9251640,benign,0
ISIC_1214159,benign,0
ISIC_5330187,malignant,1
ISIC_7171032,benign,0
ISIC_2283509,malignant,1
ISIC_9744305,benign,0
ISIC_8813701,benign,0
ISIC_0280376,benign,0
ISIC_4197990,benign,0
ISIC_0668612,benign,0
ISIC_6012141,indeterminate,0
ISIC_4247737,benign,0
ISIC_3771248,benign,0
ISIC_7488034,benign,0
ISIC_4174867,benign,0
ISIC_5733808,benign,0
ISIC_8124910,benign,0
ISIC_8869929,malignant,1
ISIC_7102039,benign,0
ISIC_0289271,benign,0
ISIC_8062902,benign,0
ISIC_9957272,benign,0
ISIC_5849354,benign,0
ISIC_8502411,benign,0
ISIC_6128367,benign,0
ISIC_5553268,benign,0
ISIC_8901133,benign,0
ISIC_3825167,benign,0
ISIC_2877445,benign,0
ISIC_2444283,malignant,1
ISIC_2202831,benign,0
ISIC_6460536,benign,0
ISIC_2563568,benign,0
ISIC_4292480,benign,0
ISIC_6095734,benign,0
ISIC_4765919,benign,0
ISIC_2456538,benign,0
ISIC_8994087,benign,0
ISIC_8581475,benign,0
ISIC_1338061,malignant,1
ISIC_4271042,benign,0
ISIC_0104911,benign,0
ISIC_6174918,benign,0
ISIC_8903875,benign,0
ISIC_3731755,benign,0
ISIC_6889402,benign,0
ISIC_2080318,benign,0
ISIC_7137230,benign,0
ISIC_3632567,benign,0
ISIC_3882211,benign,0
ISIC_5689175,benign,0
ISIC_5652749,benign,0
ISIC_5814432,benign,0
ISIC_3356154,benign,0
ISIC_1241834,benign,0
ISIC_8468455,benign,0
ISIC_9283037,benign,0
ISIC_5934354,benign,0
ISIC_2690101,indeterminate,0
ISIC_9772863,benign,0
ISIC_2818959,malignant,1
ISIC_9476244,benign,0
ISIC_6646939,malignant,1
ISIC_7584363,benign,0
ISIC_7827407,indeterminate,0
ISIC_2557960,benign,0
ISIC_7108785,benign,0
ISIC_9348198,benign,0
ISIC_0295083,benign,0
ISIC_6284312,benign,0
ISIC_5382111,benign,0
ISIC_4143480,benign,0
ISIC_7673152,indeterminate,0
ISIC_9069120,benign,0
ISIC_8468832,benign,0
ISIC_5523865,benign,0
ISIC_7429270,benign,0
ISIC_3758049,benign,0
ISIC_1359589,benign,0
ISIC_5858111,benign,0
ISIC_6833519,benign,0
ISIC_5971635,benign,0
ISIC_7981712,benign,0
ISIC_6393048,benign,0
ISIC_2308906,benign,0
ISIC_7460002,benign,0
ISIC_0601638,benign,0
ISIC_8040068,benign,0
ISIC_1205301,benign,0
ISIC_4448486,benign,0
ISIC_7942881,malignant,1
ISIC_5268446,benign,0
ISIC_4942265,benign,0
ISIC_5415749,malignant,1
ISIC_2030042,benign,0
ISIC_4106362,benign,0
ISIC_9862922,benign,0
ISIC_4914130,benign,0
ISIC_3751090,benign,0
ISIC_4522439,benign,0
ISIC_5176486,benign,0
ISIC_0494909,benign,0
ISIC_5734408,benign,0
ISIC_4292710,benign,0
ISIC_5237059,benign,0
ISIC_3147084,malignant,1
ISIC_6871942,benign,0
ISIC_4923819,benign,0
ISIC_6278558,malignant,1
ISIC_9415945,benign,0
ISIC_1411589,benign,0
ISIC_4524099,benign,0
ISIC_8329541,benign,0
ISIC_5863689,benign,0
ISIC_1957594,benign,0
ISIC_1357686,benign,0
ISIC_4187627,benign,0
ISIC_2246574,benign,0
ISIC_7880127,benign,0
ISIC_2451137,benign,0
ISIC_7303073,benign,0
ISIC_9385587,benign,0
ISIC_4951213,benign,0
ISIC_6770353,benign,0
ISIC_9141817,benign,0
ISIC_8197653,benign,0
ISIC_5534730,malignant,1
ISIC_1819418,benign,0
ISIC_4780727,malignant,1
ISIC_8234773,malignant,1
ISIC_6433929,benign,0
ISIC_5736971,benign,0
ISIC_3690890,malignant,1
ISIC_9444659,benign,0
ISIC_2851842,benign,0
ISIC_5420096,benign,0
ISIC_1692768,benign,0
ISIC_8939957,benign,0
ISIC_1510540,benign,0
ISIC_1364900,benign,0
ISIC_5449421,benign,0
ISIC_5926550,benign,0
ISIC_6409522,benign,0
ISIC_7166827,benign,0
ISIC_6667632,benign,0
ISIC_6396310,benign,0
ISIC_8152966,benign,0
ISIC_0612638,benign,0
ISIC_5970162,benign,0
ISIC_1685962,malignant,1
ISIC_0188232,benign,0
ISIC_7679270,benign,0
ISIC_5777510,benign,0
ISIC_2137080,benign,0
ISIC_6184891,malignant,1
ISIC_8913309,benign,0
ISIC_4207959,malignant,1
ISIC_9260193,benign,0
ISIC_4774478,indeterminate,0
ISIC_8375567,benign,0
ISIC_9886430,benign,0
ISIC_7260982,benign,0
ISIC_5010212,malignant,1
ISIC_9432999,benign,0
ISIC_7078501,benign,0
ISIC_2884038,malignant,1
ISIC_8502689,benign,0
ISIC_2365013,indeterminate,0
ISIC_9335652,malignant,1
ISIC_6368918,benign,0
ISIC_6827665,benign,0
ISIC_4839743,benign,0
ISIC_6033409,benign,0
ISIC_1818238,malignant,1
ISIC_2056422,benign,0
ISIC_2996240,benign,0
ISIC_6012370,benign,0
ISIC_6379594,malignant,1
ISIC_1442945,indeterminate,0
ISIC_6115208,benign,0
ISIC_3166167,benign,0
ISIC_1534969,benign,0
ISIC_0473709,benign,0
ISIC_0717152,benign,0
ISIC_7968881,benign,0
ISIC_5153848,benign,0
ISIC_4328860,benign,0
ISIC_5716967,benign,0
ISIC_7489521,benign,0
ISIC_1214018,benign,0
ISIC_2785362,benign,0
ISIC_3642877,benign,0
ISIC_7747998,benign,0
ISIC_7651745,benign,0
ISIC_0322660,benign,0
ISIC_8541813,benign,0
ISIC_6523645,malignant,1
ISIC_1926807,benign,0
ISIC_3811339,benign,0
ISIC_6343626,benign,0
ISIC_0478979,benign,0
ISIC_2046445,benign,0
ISIC_6915882,benign,0
ISIC_4492754,benign,0
ISIC_7196573,benign,0
ISIC_0939958,benign,0
ISIC_2623420,benign,0
ISIC_6013008,benign,0
ISIC_3429759,indeterminate,0
ISIC_3341159,benign,0
ISIC_0191276,benign,0
ISIC_8403152,benign,0
ISIC_7633204,benign,0
ISIC_1479692,benign,0
ISIC_2869606,benign,0
ISIC_1832538,benign,0
ISIC_3360646,benign,0
ISIC_1469532,indeterminate,0
ISIC_0443195,benign,0
ISIC_9611124,benign,0
ISIC_4240225,malignant,1
ISIC_4066892,benign,0
ISIC_7664219,indeterminate,0
ISIC_6708112,benign,0
ISIC_9746722,benign,0
ISIC_3107586,indeterminate,0
ISIC_1372928,malignant,1
ISIC_1111109,benign,0
ISIC_7508477,benign,0
ISIC_8356405,benign,0
ISIC_5959935,benign,0
ISIC_8083744,benign,0
ISIC_3626576,benign,0
ISIC_7341225,benign,0
ISIC_5208776,benign,0
ISIC_5337158,benign,0
ISIC_9045599,benign,0
ISIC_3236918,benign,0
ISIC_6890961,benign,0
ISIC_0218137,benign,0
ISIC_3458204,benign,0
ISIC_3421846,benign,0
ISIC_6473915,benign,0
ISIC_1856063,benign,0
ISIC_3848912,benign,0
ISIC_9241446,benign,0
ISIC_5955057,malignant,1
ISIC_3331737,malignant,1
ISIC_9767513,benign,0
ISIC_9879802,benign,0
ISIC_3666865,malignant,1
ISIC_5256455,indeterminate,0
ISIC_9323064,benign,0
ISIC_2249845,benign,0
ISIC_0140720,benign,0
ISIC_5562836,benign,0
ISIC_4276647,benign,0
ISIC_3182805,indeterminate,0
ISIC_8826496,benign,0
ISIC_0112457,benign,0
ISIC_4279516,benign,0
ISIC_6920683,benign,0
ISIC_5208168,benign,0
ISIC_6347003,benign,0
ISIC_7556680,benign,0
ISIC_9074326,benign,0
ISIC_5344574,benign,0
ISIC_5918908,benign,0
ISIC_5553918,benign,0
ISIC_7914731,benign,0
ISIC_0472351,benign,0
ISIC_2615058,benign,0
ISIC_7381816,benign,0
ISIC_4568425,malignant,1
ISIC_1962844,benign,0
ISIC_8135931,benign,0
ISIC_1343302,malignant,1
ISIC_4997067,indeterminate,0
ISIC_7917871,benign,0
ISIC_7474718,benign,0
ISIC_1939413,malignant,1
ISIC_6494694,benign,0
ISIC_8672974,benign,0
ISIC_1838042,benign,0
ISIC_4393640,benign,0
ISIC_9380414,malignant,1
ISIC_8370088,benign,0
ISIC_0103730,benign,0
ISIC_1601532,malignant,1
ISIC_6342190,benign,0
ISIC_6946803,benign,0
ISIC_4743199,benign,0
ISIC_3758803,indeterminate,0
ISIC_8504492,indeterminate,0
ISIC_7414188,benign,0
ISIC_7745953,benign,0
ISIC_4886164,benign,0
ISIC_2243756,malignant,1
ISIC_2290284,benign,0
ISIC_4212284,benign,0
ISIC_3429725,benign,0
ISIC_3180213,benign,0
ISIC_9048840,benign,0
ISIC_6498094,benign,0
ISIC_9101387,benign,0
ISIC_6134155,benign,0
ISIC_7235128,malignant,1
ISIC_8200265,benign,0
ISIC_0489982,benign,0
ISIC_9740245,benign,0
ISIC_2099850,benign,0
ISIC_5889844,benign,0
ISIC_1626681,benign,0
ISIC_9819334,benign,0
ISIC_2133528,indeterminate,0
ISIC_0962121,malignant,1
ISIC_7895545,benign,0
ISIC_9187590,benign,0
ISIC_0604571,benign,0
ISIC_9568217,benign,0
ISIC_9452568,benign,0
ISIC_1990155,benign,0
ISIC_8263857,benign,0
ISIC_5810696,benign,0
ISIC_3227202,benign,0
ISIC_7589290,benign,0
ISIC_5930265,benign,0
ISIC_7904757,benign,0
ISIC_2227940,benign,0
ISIC_6015221,benign,0
ISIC_4914689,benign,0
ISIC_9452609,benign,0
ISIC_7110531,malignant,1
ISIC_3160599,benign,0
ISIC_2788756,benign,0
ISIC_0868067,benign,0
ISIC_7898880,malignant,1
ISIC_5475653,benign,0
ISIC_9122199,benign,0
ISIC_4480128,benign,0
ISIC_0205337,indeterminate,0
ISIC_9771533,benign,0
ISIC_1089173,benign,0
ISIC_6243656,benign,0
ISIC_8205812,indeterminate,0
ISIC_9017207,benign,0
ISIC_9353578,benign,0
ISIC_2060077,benign,0
ISIC_8513151,indeterminate,0
ISIC_5299587,benign,0
ISIC_5663517,benign,0
ISIC_8933698,benign,0
ISIC_3378080,benign,0
ISIC_6426316,benign,0
ISIC_8917575,benign,0
ISIC_2476454,indeterminate,0
ISIC_2563948,malignant,1
ISIC_0235971,benign,0
ISIC_0224332,benign,0
ISIC_9154716,benign,0
ISIC_3018257,benign,0
ISIC_7529314,benign,0
ISIC_6180140,benign,0
ISIC_1429504,benign,0
ISIC_7485852,benign,0
ISIC_9185856,benign,0
ISIC_6432255,benign,0
ISIC_5727282,benign,0
ISIC_3233147,benign,0
ISIC_7961039,benign,0
ISIC_0855174,malignant,1
ISIC_7852467,benign,0
ISIC_1919342,indeterminate,0
ISIC_7427536,indeterminate,0
ISIC_8705318,benign,0
ISIC_2128061,malignant,1
ISIC_5539279,benign,0
ISIC_0259780,benign,0
ISIC_0786784,benign,0
ISIC_2631616,indeterminate,0
ISIC_9961567,benign,0
ISIC_9865488,benign,0
ISIC_6741865,benign,0
ISIC_5882472,benign,0
ISIC_0933158,benign,0
ISIC_4727454,benign,0
ISIC_2294973,benign,0
ISIC_4177450,malignant,1
ISIC_2944098,benign,0
ISIC_4126405,benign,0
ISIC_4173993,benign,0
ISIC_6790329,indeterminate,0
ISIC_7153852,indeterminate,0
ISIC_6086066,benign,0
ISIC_3133338,benign,0
ISIC_2402187,benign,0
ISIC_8079352,benign,0
ISIC_3877564,benign,0
ISIC_3488179,benign,0
ISIC_1547095,benign,0
ISIC_1071783,benign,0
ISIC_8291849,benign,0
ISIC_8863818,benign,0
ISIC_7221969,benign,0
ISIC_7093108,benign,0
ISIC_4310717,benign,0
ISIC_6212874,benign,0
ISIC_3206883,benign,0
ISIC_8586456,benign,0
ISIC_8381252,benign,0
ISIC_9725795,benign,0
ISIC_0464707,benign,0
ISIC_7183651,benign,0
ISIC_6548523,benign,0
ISIC_4842908,benign,0
ISIC_9091604,benign,0
ISIC_7362828,benign,0
ISIC_3281565,malignant,1
ISIC_9324976,benign,0
ISIC_3621643,benign,0
ISIC_9254641,malignant,1
ISIC_7408991,benign,0
ISIC_8563029,benign,0
ISIC_6604109,benign,0
ISIC_9927486,benign,0
ISIC_3897960,benign,0
ISIC_1257579,benign,0
ISIC_7781907,benign,0
ISIC_9304776,benign,0
ISIC_4714276,benign,0
ISIC_6821074,benign,0
ISIC_6951477,benign,0
ISIC_2975167,malignant,1
ISIC_8947891,benign,0
ISIC_9545547,benign,0
ISIC_7705774,benign,0
ISIC_4974868,benign,0
ISIC_8190955,benign,0
ISIC_5642041,benign,0
ISIC_5762714,malignant,1
ISIC_5392117,benign,0
ISIC_3182500,benign,0
ISIC_7180218,indeterminate,0
ISIC_5359186,benign,0
ISIC_7240363,benign,0
ISIC_6186510,benign,0
ISIC_7014017,benign,0
ISIC_1365352,benign,0
ISIC_3136432,benign,0
ISIC_0135990,benign,0
ISIC_3127359,benign,0
ISIC_6770608,benign,0
ISIC_7096885,malignant,1
ISIC_5857357,benign,0
ISIC_1797052,malignant,1
ISIC_4730582,benign,0
ISIC_4813568,malignant,1
ISIC_6494787,benign,0
ISIC_6551901,indeterminate,0
ISIC_9537942,benign,0
ISIC_8431340,benign,0
ISIC_5907979,benign,0
ISIC_7453676,malignant,1
ISIC_6667219,benign,0
ISIC_0399142,benign,0
ISIC_6384448,benign,0
ISIC_7875640,benign,0
ISIC_0428084,benign,0
ISIC_6733658,benign,0
ISIC_1176074,benign,0
ISIC_2108849,malignant,1
ISIC_9210086,malignant,1
ISIC_3406437,benign,0
ISIC_6794479,benign,0
ISIC_0972869,benign,0
ISIC_5095052,benign,0
ISIC_4439689,benign,0
ISIC_0446437,benign,0
ISIC_7899041,malignant,1
ISIC_8937746,benign,0
ISIC_8014228,benign,0
ISIC_7883190,malignant,1
ISIC_8087949,malignant,1
ISIC_2283057,benign,0
ISIC_6425262,benign,0
ISIC_8458339,benign,0
ISIC_8795050,benign,0
ISIC_2393912,benign,0
ISIC_9094343,benign,0
ISIC_9603768,benign,0
ISIC_7969855,benign,0
ISIC_5123323,benign,0
ISIC_9784994,benign,0
ISIC_5592362,benign,0
ISIC_6066292,malignant,1
ISIC_3127691,benign,0
ISIC_5740807,benign,0
ISIC_5449076,malignant,1
ISIC_8877949,benign,0
ISIC_5909161,benign,0
ISIC_0429825,malignant,1
ISIC_5477137,indeterminate,0
ISIC_7109491,benign,0
ISIC_9750445,indeterminate,0
ISIC_5771732,benign,0
ISIC_7783826,benign,0
ISIC_8560106,malignant,1
ISIC_1421963,benign,0
ISIC_1752997,benign,0
ISIC_8863344,benign,0
ISIC_8636116,benign,0
ISIC_1833509,benign,0
ISIC_9384946,benign,0
ISIC_5091996,malignant,1
ISIC_7898061,benign,0
ISIC_5367118,malignant,1
ISIC_9437700,benign,0
ISIC_5038394,benign,0
ISIC_2166645,benign,0
ISIC_5076357,benign,0
ISIC_4718049,benign,0
ISIC_8806986,malignant,1
ISIC_1689823,benign,0
ISIC_1099767,benign,0
ISIC_9905625,benign,0
ISIC_8600962,benign,0
ISIC_6867242,benign,0
ISIC_4687340,benign,0
ISIC_5350216,malignant,1
ISIC_7830960,benign,0
ISIC_0511862,benign,0
ISIC_1431969,benign,0
ISIC_3750329,malignant,1
ISIC_1863725,benign,0
ISIC_6516395,benign,0
ISIC_1618950,benign,0
ISIC_7574976,indeterminate,0
ISIC_4936288,indeterminate,0
ISIC_9428465,benign,0
ISIC_4019372,benign,0
ISIC_3924603,benign,0
ISIC_6060942,benign,0
ISIC_8002685,benign,0
ISIC_5015551,malignant,1
ISIC_8198928,benign,0
ISIC_2626164,benign,0
ISIC_4633843,malignant,1
ISIC_2116449,benign,0
ISIC_0545679,benign,0
ISIC_7384432,benign,0
ISIC_2144690,malignant,1
ISIC_7328646,benign,0
ISIC_5544398,benign,0
ISIC_7466175,benign,0
ISIC_1040820,malignant,1
ISIC_4630013,benign,0
ISIC_8997516,benign,0
ISIC_6761840,benign,0
ISIC_5347969,benign,0
ISIC_4560389,benign,0
ISIC_4130156,benign,0
ISIC_6744732,benign,0
ISIC_5123057,benign,0
ISIC_8390159,benign,0
ISIC_7993120,benign,0
ISIC_9202586,indeterminate,0
ISIC_2757370,malignant,1
ISIC_6713972,benign,0
ISIC_4330588,benign,0
ISIC_9641799,benign,0
ISIC_0423655,benign,0
ISIC_7980127,indeterminate,0
ISIC_4464310,benign,0
ISIC_8591741,indeterminate,0
ISIC_8732565,benign,0
ISIC_1259169,benign,0
ISIC_4950279,benign,0
ISIC_0777975,indeterminate,0
ISIC_4990737,benign,0
ISIC_9007400,benign,0
ISIC_0483530,benign,0
ISIC_9130035,malignant,1
ISIC_5369138,benign,0
ISIC_1277350,benign,0
ISIC_0371997,benign,0
ISIC_6988698,benign,0
ISIC_1142182,benign,0
ISIC_2361705,benign,0
ISIC_3962990,benign,0
ISIC_4985027,malignant,1
ISIC_8752021,benign,0
ISIC_6534578,benign,0
ISIC_0767110,benign,0
ISIC_9234782,benign,0
ISIC_4532010,benign,0
ISIC_2750724,benign,0
ISIC_3444126,benign,0
ISIC_4891433,indeterminate,0
ISIC_6444362,benign,0
ISIC_4720110,benign,0
ISIC_5743254,benign,0
ISIC_0737161,benign,0
ISIC_0760717,benign,0
ISIC_6780662,benign,0
ISIC_8035687,benign,0
ISIC_8464434,benign,0
ISIC_5991850,benign,0
ISIC_1546367,benign,0
ISIC_8839489,indeterminate,0
ISIC_5620802,malignant,1
ISIC_1907322,benign,0
ISIC_4347535,malignant,1
ISIC_6364763,benign,0
ISIC_8680647,benign,0
ISIC_6647306,benign,0
ISIC_0517084,benign,0
ISIC_3303974,benign,0
ISIC_7347156,benign,0
ISIC_6866262,benign,0
ISIC_4506056,benign,0
ISIC_8653978,benign,0
ISIC_0457683,benign,0
ISIC_1571132,benign,0
ISIC_6113814,benign,0
ISIC_0453394,benign,0
ISIC_8255784,benign,0
ISIC_8598119,benign,0
ISIC_4477663,benign,0
ISIC_7191988,benign,0
ISIC_7175579,benign,0
ISIC_2783936,benign,0
ISIC_7683745,benign,0
ISIC_8080515,benign,0
ISIC_5383422,benign,0
ISIC_7078388,benign,0
ISIC_8708106,malignant,1
ISIC_0669355,benign,0
ISIC_4308751,malignant,1
ISIC_0501108,malignant,1
ISIC_8288855,benign,0
ISIC_9076510,benign,0
ISIC_4738295,benign,0
ISIC_5916208,benign,0
ISIC_7252263,benign,0
ISIC_0905367,benign,0
ISIC_7826735,benign,0
ISIC_4353888,benign,0
ISIC_0081584,benign,0
ISIC_8708893,benign,0
ISIC_6407606,benign,0
ISIC_8815430,benign,0
ISIC_8103152,benign,0
ISIC_2899773,benign,0
ISIC_1636427,benign,0
ISIC_7569242,benign,0
ISIC_6686330,benign,0
ISIC_7946161,benign,0
ISIC_6041443,benign,0
ISIC_9696015,benign,0
ISIC_4593872,benign,0
ISIC_1855530,indeterminate,0
ISIC_6457212,benign,0
ISIC_4092548,benign,0
ISIC_3222339,benign,0
ISIC_2201020,benign,0
ISIC_2436560,benign,0
ISIC_7402662,benign,0
ISIC_7437913,benign,0
ISIC_7481964,benign,0
ISIC_2274046,benign,0
ISIC_3200875,benign,0
ISIC_0998962,malignant,1
ISIC_9631487,indeterminate,0
ISIC_7484771,benign,0
ISIC_9535192,benign,0
ISIC_3335505,benign,0
ISIC_3714766,benign,0
ISIC_7979899,benign,0
ISIC_1860707,benign,0
ISIC_3903680,benign,0
ISIC_2277806,benign,0
ISIC_3064935,benign,0
ISIC_5619717,benign,0
ISIC_4983958,benign,0
ISIC_5909577,benign,0
ISIC_1789897,benign,0
ISIC_4459528,malignant,1
ISIC_7109857,benign,0
ISIC_6969292,benign,0
ISIC_7476613,indeterminate,0
ISIC_6701634,benign,0
ISIC_7012810,indeterminate,0
ISIC_6644377,benign,0
ISIC_3389695,malignant,1
ISIC_7241668,benign,0
ISIC_5094969,benign,0
ISIC_0307984,benign,0
ISIC_7714994,benign,0
ISIC_2489767,benign,0
ISIC_0136396,benign,0
ISIC_7156962,benign,0
ISIC_0552701,benign,0
ISIC_8412624,benign,0
ISIC_5257528,benign,0
ISIC_7410963,benign,0
ISIC_0148118,benign,0
ISIC_2991354,malignant,1
ISIC_4093917,benign,0
ISIC_7917197,benign,0
ISIC_7462953,malignant,1
ISIC_8061603,benign,0
ISIC_7294776,benign,0
ISIC_9531992,benign,0
ISIC_0565639,benign,0
ISIC_6016668,benign,0
ISIC_7747636,benign,0
ISIC_4818378,benign,0
ISIC_0555938,benign,0
ISIC_1330439,benign,0
ISIC_8625813,benign,0
ISIC_0592761,benign,0
ISIC_3471297,benign,0
ISIC_4753959,benign,0
ISIC_4573039,benign,0
ISIC_8888094,benign,0
ISIC_2808223,benign,0
ISIC_2954389,benign,0
ISIC_8568000,benign,0
ISIC_6366417,malignant,1
ISIC_6080966,benign,0
ISIC_0051799,benign,0
ISIC_5557949,benign,0
ISIC_7031405,benign,0
ISIC_6793626,benign,0
ISIC_0118792,benign,0
ISIC_3850265,benign,0
ISIC_6046720,malignant,1
ISIC_2271767,malignant,1
ISIC_2663709,benign,0
ISIC_7751373,benign,0
ISIC_5597363,malignant,1
ISIC_7837335,indeterminate,0
ISIC_3401800,benign,0
ISIC_1583679,benign,0
ISIC_4407580,indeterminate,0
ISIC_0645477,benign,0
ISIC_8582111,benign,0
ISIC_3718172,benign,0
ISIC_1298339,benign,0
ISIC_0709809,benign,0
ISIC_1839246,benign,0
ISIC_6289926,benign,0
ISIC_2508280,benign,0
ISIC_3579423,benign,0
ISIC_1949126,benign,0
ISIC_7407079,benign,0
ISIC_1558504,malignant,1
ISIC_3557527,benign,0
ISIC_6710054,benign,0
ISIC_2310935,malignant,1
ISIC_9552204,benign,0
ISIC_9465773,benign,0
ISIC_1936297,benign,0
ISIC_7820852,benign,0
ISIC_6897540,benign,0
ISIC_7323448,benign,0
ISIC_4849342,benign,0
ISIC_9311922,benign,0
ISIC_8535481,benign,0
ISIC_7383685,benign,0
ISIC_3001197,benign,0
ISIC_8144369,benign,0
ISIC_8827801,benign,0
ISIC_6353793,indeterminate,0
ISIC_4223923,benign,0
ISIC_7938135,indeterminate,0
ISIC_0353247,malignant,1
ISIC_6405019,benign,0
ISIC_8897775,benign,0
ISIC_6288741,benign,0
ISIC_3040722,benign,0
ISIC_3506656,benign,0
ISIC_0862350,malignant,1
ISIC_0567265,benign,0
ISIC_4850313,benign,0
ISIC_1607865,benign,0
ISIC_4865307,benign,0
ISIC_9438037,benign,0
ISIC_6603948,benign,0
ISIC_2548833,benign,0
ISIC_5569369,benign,0
ISIC_9655457,benign,0
ISIC_6098021,benign,0
ISIC_8872225,benign,0
ISIC_7217456,benign,0
ISIC_6604352,benign,0
ISIC_5635819,benign,0
ISIC_0591484,benign,0
ISIC_1284958,benign,0
ISIC_1126550,benign,0
ISIC_4646206,benign,0
ISIC_7268223,benign,0
ISIC_8212790,benign,0
ISIC_5209280,benign,0
ISIC_9401172,benign,0
ISIC_8871930,benign,0
ISIC_8624049,malignant,1
ISIC_3905170,benign,0
ISIC_9766688,benign,0
ISIC_6852638,benign,0
ISIC_5430595,benign,0
ISIC_9104229,benign,0
ISIC_7126269,benign,0
ISIC_4939763,benign,0
ISIC_4524488,benign,0
ISIC_7126708,benign,0
ISIC_5847182,benign,0
ISIC_8108099,malignant,1
ISIC_1384793,benign,0
ISIC_3112053,benign,0
ISIC_9643462,benign,0
ISIC_2975850,indeterminate,0
ISIC_3711801,benign,0
ISIC_2826511,benign,0
ISIC_1578885,benign,0
ISIC_1884970,benign,0
ISIC_1496469,benign,0
ISIC_3757004,benign,0
ISIC_7143489,benign,0
ISIC_7232445,benign,0
ISIC_1960009,benign,0
ISIC_1585971,malignant,1
ISIC_2986485,benign,0
ISIC_3961887,benign,0
ISIC_7803822,benign,0
ISIC_0663387,benign,0
ISIC_3519679,malignant,1
ISIC_5324644,benign,0
ISIC_2693316,benign,0
ISIC_5356349,benign,0
ISIC_5145385,benign,0
ISIC_4967361,malignant,1
ISIC_8838144,benign,0
ISIC_2599634,benign,0
ISIC_4950354,benign,0
ISIC_2344163,benign,0
ISIC_3045939,malignant,1
ISIC_9196954,benign,0
ISIC_3094758,malignant,1
ISIC_0290144,benign,0
ISIC_8436194,malignant,1
ISIC_1437062,benign,0
ISIC_0651512,benign,0
ISIC_6240570,benign,0
ISIC_1001430,benign,0
ISIC_0525932,benign,0
ISIC_3860402,benign,0
ISIC_8188974,benign,0
ISIC_5843614,malignant,1
ISIC_8711662,benign,0
ISIC_7683429,benign,0
ISIC_8565608,benign,0
ISIC_0992261,benign,0
ISIC_1028374,benign,0
ISIC_6299036,malignant,1
ISIC_0587266,benign,0
ISIC_5847334,benign,0
ISIC_6875745,malignant,1
ISIC_4160844,benign,0
ISIC_2702619,benign,0
ISIC_0401647,benign,0
ISIC_3179153,benign,0
ISIC_0875614,benign,0
ISIC_5729818,benign,0
ISIC_4117448,benign,0
ISIC_0799487,benign,0
ISIC_8023672,benign,0
ISIC_7659537,benign,0
ISIC_3125124,benign,0
ISIC_5755245,benign,0
ISIC_8298139,benign,0
ISIC_0593159,benign,0
ISIC_6589548,benign,0
ISIC_1330850,benign,0
ISIC_4965308,benign,0
ISIC_4411089,benign,0
ISIC_8821742,malignant,1
ISIC_0514777,benign,0
ISIC_6303895,benign,0
ISIC_9592626,indeterminate,0
ISIC_6256967,benign,0
ISIC_1742207,benign,0
ISIC_9899364,benign,0
ISIC_1146051,benign,0
ISIC_2141209,benign,0
ISIC_6765543,benign,0
ISIC_1493992,benign,0
ISIC_7922659,benign,0
ISIC_0249688,benign,0
ISIC_1460249,benign,0
ISIC_0925325,benign,0
ISIC_9927015,benign,0
ISIC_6217950,benign,0
ISIC_9699426,benign,0
ISIC_0602893,benign,0
ISIC_1966992,benign,0
ISIC_6596655,benign,0
ISIC_0690744,benign,0
ISIC_1160972,benign,0
ISIC_0186998,malignant,1
ISIC_3900977,indeterminate,0
ISIC_7349440,malignant,1
ISIC_5277926,benign,0
ISIC_8427534,benign,0
ISIC_5784659,benign,0
ISIC_5336791,benign,0
ISIC_9543704,benign,0
ISIC_2614015,benign,0
ISIC_3493343,benign,0
ISIC_9870600,benign,0
ISIC_0468002,benign,0
ISIC_9357335,benign,0
ISIC_6472700,benign,0
ISIC_7273804,benign,0
ISIC_6775828,indeterminate,0
ISIC_6999149,benign,0
ISIC_0890978,indeterminate,0
ISIC_8645393,benign,0
ISIC_1406759,benign,0
ISIC_6650334,benign,0
ISIC_8784635,benign,0
ISIC_1805743,malignant,1
ISIC_6394319,malignant,1
ISIC_5416608,benign,0
ISIC_4576334,benign,0
ISIC_3909215,benign,0
ISIC_6796858,benign,0
ISIC_7765349,malignant,1
ISIC_9380014,benign,0
ISIC_9690971,benign,0
ISIC_8868892,benign,0
ISIC_3347291,benign,0
ISIC_2102374,benign,0
ISIC_9183913,benign,0
ISIC_2354921,benign,0
ISIC_2916754,malignant,1
ISIC_7545432,malignant,1
ISIC_2430686,indeterminate,0
ISIC_5364599,benign,0
ISIC_6949373,benign,0
ISIC_4629662,benign,0
ISIC_5337236,malignant,1
ISIC_9084060,benign,0
