id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_0000421,benign,0,0.1738,0.3694,0.5437,24.5057,14.092,0.099,0.099,0.099,142.311,14.106,114.649,48.628,142.294,14.132,114.923,48.576,142.238,14.101,114.21,45.318,-0.3424641289366618,-0.0526255406746009,-0.4774368709579769
ISIC_0000423,benign,0,0.1026,0.0955,0.7784,61.7519,23.39,0.149,0.149,0.149,156.579,23.286,130.296,54.38,156.564,23.266,131.514,53.72,156.625,23.392,133.182,53.335,-1.0432374274641196,-0.1522815099705275,-0.1695898767993308
ISIC_0000424,benign,0,0.3386,0.2185,0.6285,50.1176,17.214,0.111,0.111,0.111,155.186,17.211,118.43,59.403,155.174,17.156,117.686,58.344,155.25,17.184,118.384,56.263,0.700829862222055,1.4396660692359124,0.1792455860771988
ISIC_0000429,malignant,1,0.2925,0.2421,0.3957,52.0868,53.9,0.562,0.556,0.551,96.281,54.113,55.973,38.882,96.99,53.925,55.954,40.224,97.71,53.839,54.611,37.62,-0.5526614699687487,-0.2912962663492287,0.8597654549740043
ISIC_0000431,benign,0,0.1656,0.1735,0.6423,27.7159,11.615,0.084,0.084,0.085,137.125,11.531,104.509,43.592,137.136,11.56,104.153,41.408,137.197,11.642,102.888,40.191,-0.4269930342686773,-0.4042782185203448,-0.0995854299974168
ISIC_0000434,malignant,1,0.3422,0.3036,0.5783,43.9396,31.494,0.2,0.2,0.2,157.154,31.428,139.279,51.289,157.187,31.456,138.904,53.795,157.242,31.505,137.229,51.298,1.1433298489183616,-0.0076984477620101,-0.0069458408496562
ISIC_0000440,malignant,1,0.393,0.6708,0.2785,15.1506,14.475,0.089,0.09,0.091,159.379,14.242,104.986,72.126,159.513,14.331,109.176,74.583,159.55,14.542,107.555,70.851,0.2567911496374885,0.6288809906610876,0.6282978730184386
ISIC_0000441,malignant,1,0.1658,0.2992,0.4619,43.9311,14.923,0.102,0.1,0.099,148.618,15.135,135.795,68.913,148.725,14.927,134.861,68.681,148.846,14.791,135.316,67.803,0.1119648960082643,-0.204631068401497,0.1329429533653078
ISIC_0000444,malignant,1,0.3115,0.3567,0.4793,21.9672,12.941,0.085,0.087,0.089,146.281,12.462,133.574,60.496,146.462,12.685,137.2,61.313,146.492,12.993,136.342,62.209,-0.1326018840651347,1.2287318079268912,0.2013260437442007
ISIC_0000445,malignant,1,0.1599,0.3606,0.6225,23.5648,13.245,0.096,0.095,0.094,140.077,13.487,139.778,55.718,140.204,13.329,138.935,55.359,140.323,13.173,141.001,57.021,-0.5825183905895063,0.1244766708076856,0.6634845950784386
ISIC_0000446,malignant,1,0.907,0.8389,0.1117,19.3082,18.954,0.127,0.127,0.126,150.392,19.037,112.189,60.327,150.507,19.044,113.216,59.569,150.587,18.975,111.525,62.352,0.7658868829280708,-0.5933639813949443,0.2763402901795022
ISIC_0000450,malignant,1,0.7835,0.6414,0.2292,34.1501,23.861,0.155,0.155,0.155,153.993,23.942,124.598,52.468,153.956,23.913,125.57,54.253,153.957,23.858,125.216,54.151,0.7242598048328036,0.2490579418755945,1.1892020753131347
ISIC_0000452,benign,0,0.2489,0.3882,0.5881,19.1451,12.993,0.09,0.089,0.089,144.74,12.972,101.813,50.531,144.799,12.953,104.861,50.294,144.884,12.961,104.432,54.188,1.4105375832604383,0.6601980203610348,0.8411556450336622
ISIC_0000459,malignant,1,0.1907,0.2384,0.4421,45.9545,17.401,0.118,0.118,0.118,147.967,17.424,144.196,61.059,148.033,17.464,146.74,59.732,147.999,17.417,143.75,59.069,0.5920406615925242,1.195868812700504,0.5133889757583638
ISIC_0000462,malignant,1,0.3231,0.5345,0.2507,24.7216,14.791,0.097,0.097,0.096,153.135,14.895,116.063,62.796,153.098,14.783,114.926,63.07,153.106,14.748,115.926,65.298,0.617649478377407,0.9148102888502476,0.4907994921336002
ISIC_0000463,malignant,1,0.0954,0.0858,0.7169,55.875,26.514,0.176,0.176,0.175,151.156,26.612,85.068,32.045,151.174,26.601,87.38,32.792,151.248,26.538,84.094,33.532,-0.991282840649944,0.9397921099839784,0.0114572462254183
ISIC_0000466,malignant,1,0.2476,0.527,0.4409,34.9998,26.326,0.174,0.174,0.174,151.331,26.315,131.32,43.714,151.355,26.336,132.771,44.319,151.361,26.348,131.669,45.269,0.3392135310725134,1.0024243457796864,0.4683380479747848
ISIC_0000467,benign,0,0.5263,0.2063,0.4685,42.5456,20.862,0.143,0.144,0.144,145.178,20.826,83.21,37.646,145.204,20.866,84.462,39.425,145.214,20.9,83.865,38.396,0.7478461908807912,0.6411642360419201,-0.6247385864481547
ISIC_0000469,malignant,1,0.828,0.6284,0.3299,16.1747,14.791,0.104,0.103,0.103,143.244,14.831,138.941,63.481,143.218,14.783,142.189,64.795,143.161,14.758,146.975,66.775,0.2852188788388517,0.0464930044603014,0.6291138622774204
ISIC_0000473,benign,0,0.2258,0.1789,0.4538,34.6759,21.624,0.147,0.148,0.148,146.253,21.548,114.548,46.605,146.294,21.597,112.487,45.882,146.326,21.64,111.15,42.248,-0.0032794119328003,0.4258439476373893,1.076042661587337
ISIC_0000475,benign,0,0.1788,0.1074,0.6301,53.7215,12.444,0.091,0.091,0.091,136.777,12.4,134.88,54.992,136.777,12.397,135.799,54.352,136.84,12.417,137.971,55.055,0.0883658172787074,0.6751524215237727,-0.376671623902144
ISIC_0000482,malignant,1,0.061,0.0464,0.7305,62.3849,26.931,0.182,0.182,0.183,147.354,26.842,72.149,21.411,147.374,26.862,75.231,23.481,147.432,26.943,70.716,21.335,-1.0493189996776555,-0.147330015204795,-0.0691665248574781
ISIC_0000483,benign,0,0.1378,0.1663,0.6386,61.5508,21.293,0.148,0.148,0.147,144.409,21.344,98.368,39.241,144.407,21.313,97.399,42.743,144.429,21.259,99.654,39.726,0.2703689099873939,-0.3441371567439598,-0.5689821303719296
ISIC_0000484,malignant,1,0.3603,0.467,0.4595,23.2475,27.258,0.179,0.179,0.179,152.042,27.216,140.929,39.248,152.072,27.254,141.876,39.368,152.076,27.264,139.269,37.354,1.4838370622390515,1.112646302489211,0.309097580615806
ISIC_0000487,malignant,1,0.3066,0.3331,0.5431,16.3462,18.685,0.12,0.121,0.123,152.846,18.299,120.321,60.597,152.953,18.513,120.763,61.617,153.056,18.771,120.449,63.819,1.3931625476717897,0.261642367036524,-0.3295824265702197
ISIC_0000490,benign,0,0.0999,0.0957,0.6987,59.353,8.248,0.061,0.06,0.06,134.868,8.206,144.61,48.778,134.749,8.123,145.707,49.104,134.811,8.131,143.512,49.615,-0.4008767063489109,-0.0090248095867827,-0.938878663873908
ISIC_0000502,malignant,1,0.4114,0.2548,0.5149,26.8025,19.564,0.127,0.127,0.13,152.836,19.383,117.997,60.944,152.811,19.34,117.003,63.919,152.233,19.747,116.711,64.079,1.1114953096013778,0.2269515092739856,0.2002251922605683
ISIC_0000504,benign,0,0.2932,0.3663,0.4685,22.4171,18.644,0.124,0.124,0.125,149.117,18.564,127.07,53.735,149.138,18.54,126.121,56.169,149.184,18.627,123.171,55.213,-0.5376606279954607,0.045779466401051,0.0137769797231127
ISIC_0000507,benign,0,0.0852,0.0782,0.7758,59.1332,21.181,0.148,0.148,0.147,143.919,21.283,50.376,23.867,143.894,21.233,51.975,23.839,143.855,21.194,51.132,21.422,-0.6091060960454986,0.2967782405062998,0.5873748487316257
ISIC_0000513,malignant,1,0.2345,0.3351,0.4658,31.528,30.946,0.201,0.2,0.201,154.359,30.965,135.294,46.186,154.345,30.931,137.677,46.677,154.423,30.984,139.231,48.965,-0.015638044025838,0.2391950593956769,-0.6281107811180493
ISIC_0000516,malignant,1,0.4456,0.4996,0.306,36.3334,40.069,0.256,0.256,0.256,156.333,40.069,36.333,59.0,156.333,40.069,36.333,59.0,156.333,40.069,36.333,59.0,-0.0020875426370375,1.035999190135409,-0.3399060876023798
ISIC_0000517,malignant,1,0.4202,0.603,0.4852,12.0709,9.079,0.062,0.062,0.063,143.994,8.884,146.71,87.295,144.039,8.943,148.15,88.329,144.131,9.137,148.925,90.067,0.3654262224810611,0.8253497012058517,-0.4818000119463642
ISIC_0000518,malignant,1,0.1581,0.1695,0.6031,28.6077,11.251,0.079,0.079,0.079,141.354,11.186,158.883,68.812,141.285,11.141,154.973,65.083,141.375,11.226,153.897,67.915,1.4115696859265752,-0.0241329289805018,0.0803782871475688
ISIC_0000519,malignant,1,0.6971,0.7183,0.1065,12.5745,18.348,0.12,0.122,0.138,145.001,17.353,130.686,54.987,144.587,17.614,133.761,56.184,143.726,19.816,133.87,54.473,1.0053183338862537,1.5071832387433577,1.0383223796934642
ISIC_0000520,malignant,1,0.5282,0.6389,0.2322,22.6215,21.379,0.142,0.142,0.142,150.575,21.401,132.426,56.727,150.706,21.411,136.333,58.445,150.825,21.431,132.598,59.393,1.2805818457060325,0.2461668397542942,0.7309994558970361
ISIC_0000522,malignant,1,0.3055,0.4352,0.5787,23.2637,23.217,0.153,0.153,0.153,151.562,23.115,136.286,51.38,151.63,23.176,137.318,49.77,151.643,23.231,138.422,52.582,0.6108836956250653,0.3879045673099122,0.2688392644291886
ISIC_0000523,benign,0,0.2282,0.2336,0.6795,17.6687,15.162,0.104,0.104,0.104,145.949,15.222,136.43,63.542,145.907,15.12,135.008,64.084,145.932,15.128,134.772,63.733,-0.0728200791709138,0.3915297620957942,1.51809306388062
ISIC_0000526,malignant,1,0.6818,0.4779,0.3118,14.4155,13.055,0.089,0.089,0.087,148.962,13.235,126.974,63.436,149.011,13.207,124.473,61.516,148.988,13.029,128.362,64.069,0.931671223575063,0.6184174574326078,0.8221112671269014
ISIC_0000531,malignant,1,0.7861,0.7787,0.1897,19.5598,40.077,0.258,0.257,0.255,156.23,40.356,87.11,43.808,156.306,40.246,71.413,47.663,156.502,39.974,69.753,57.705,0.4292466222781104,-0.0898128805796937,0.1724795812443028
ISIC_0000533,malignant,1,0.3318,0.3527,0.5065,42.9847,18.288,0.118,0.118,0.118,155.206,18.285,106.859,58.054,155.164,18.257,105.667,53.076,155.122,18.3,106.387,54.029,0.4770304447325256,0.1684533518289702,0.5870661090159328
ISIC_0000535,benign,0,0.1272,0.2756,0.6348,32.8512,31.834,0.207,0.207,0.207,153.874,31.831,122.759,42.052,153.887,31.863,124.364,43.189,153.88,31.869,127.088,40.365,-0.286914998439678,0.1637665344463431,0.735101589383958
ISIC_0000538,benign,0,0.1873,0.1928,0.6792,29.1278,26.893,0.178,0.177,0.176,152.148,27.012,158.761,45.537,152.083,26.923,159.615,46.191,152.072,26.819,161.961,48.443,-0.2513175127530111,0.3029519033742782,0.1865210129300799
ISIC_0000539,benign,0,0.0803,0.1095,0.5189,49.1353,40.808,0.249,0.248,0.246,165.454,41.13,140.568,85.573,165.316,40.933,139.616,85.142,165.277,40.709,143.234,86.613,-0.2824487139711572,0.8547021382004326,0.343017925397114
ISIC_0000541,benign,0,0.1735,0.1107,0.7104,50.7025,17.412,0.115,0.116,0.116,149.929,17.253,116.844,57.335,149.982,17.349,117.501,56.413,149.958,17.453,118.243,59.863,0.2520736961437247,0.0085420198514161,0.6528370609030281
ISIC_0000546,benign,0,0.1999,0.1686,0.5287,40.518,30.596,0.196,0.196,0.195,156.492,30.633,118.421,50.156,156.529,30.667,120.967,51.234,156.528,30.596,125.943,54.929,-0.049320861393954,-0.5092070509198774,-0.2239842456548975
ISIC_0000547,malignant,1,0.2573,0.3432,0.3517,50.7176,25.453,0.165,0.165,0.165,154.214,25.458,132.307,59.825,154.247,25.459,132.349,58.41,154.163,25.49,132.942,57.383,1.378800439424432,0.3450170987180794,-0.184881595167953
ISIC_0000549,malignant,1,0.4328,0.4496,0.2142,23.5568,18.269,0.12,0.121,0.121,151.294,18.177,115.538,64.966,151.336,18.273,118.893,66.48,151.354,18.311,120.372,64.709,1.0437232404340642,0.7530783329910251,1.3246920147136705
ISIC_0000550,malignant,1,0.1538,0.192,0.3759,37.7498,28.874,0.186,0.185,0.184,156.383,29.042,132.61,53.097,156.272,28.861,130.552,51.805,156.249,28.79,135.04,52.701,-0.3710768156428339,0.2273759573235335,0.746033565604286
ISIC_0000551,malignant,1,0.2472,0.2075,0.3542,53.065,17.617,0.12,0.12,0.119,147.853,17.669,143.729,63.486,147.848,17.668,143.501,62.493,147.857,17.607,141.46,59.899,0.5453851666633893,-0.1673587180470413,0.3951803476679623
ISIC_0000552,malignant,1,0.1956,0.158,0.6695,68.5748,20.616,0.141,0.141,0.141,146.377,20.668,101.998,48.662,146.349,20.643,103.259,48.794,146.327,20.606,106.742,52.398,0.7659638252462305,0.3661939391523128,-0.17270616715384
ISIC_0000553,malignant,1,0.6521,0.6236,0.246,26.5852,7.99,0.056,0.054,0.054,146.91,8.277,127.512,70.51,146.755,7.956,126.846,72.497,146.711,7.891,127.84,68.186,0.6476697356774086,0.8216876886496896,0.4976511643318853
ISIC_0000554,malignant,1,0.2888,0.2603,0.4787,49.1286,36.248,0.224,0.224,0.225,161.149,36.07,122.234,58.873,161.18,36.115,124.786,59.882,161.255,36.266,126.066,63.362,0.8050443016688825,0.1971682778546128,0.9509237118003132
ISIC_0000555,malignant,1,0.1722,0.2039,0.544,39.6613,16.041,0.113,0.112,0.109,145.405,16.461,136.592,58.822,145.2,16.208,134.669,60.314,144.805,15.816,143.278,61.962,1.1518675879636149,-0.2548647136034987,-0.1237638519500784
ISIC_0000558,benign,0,0.1391,0.1017,0.7475,13.1248,7.069,0.05,0.05,0.051,140.426,6.991,130.846,42.85,140.331,7.046,131.639,45.443,140.309,7.123,132.439,41.906,-0.3255146411286266,-0.4272849906061569,-0.5763723807391403
ISIC_0000569,benign,0,0.1559,0.1237,0.7625,13.5099,6.759,0.048,0.048,0.047,144.333,6.997,133.401,63.365,144.337,6.865,132.899,63.811,144.388,6.724,131.76,65.555,-0.6801815280388877,-0.0636048576749893,-1.1273791405989275
ISIC_0000572,benign,0,0.1238,0.0948,0.7873,12.9389,9.678,0.068,0.067,0.065,146.687,9.954,140.723,85.583,146.645,9.766,140.973,83.489,146.673,9.584,140.319,83.78,-0.3517819048929161,-0.1597280182460191,-0.4950631904488941
ISIC_0000585,benign,0,0.1589,0.1356,0.7158,15.7327,11.567,0.081,0.08,0.078,147.254,11.975,134.143,64.273,147.136,11.762,134.723,65.308,146.982,11.492,137.722,67.669,-0.3009577732457756,-1.1947398400251894,-0.697257006908784
ISIC_0000660,benign,0,0.1524,0.1332,0.7355,18.29,17.315,0.112,0.11,0.108,159.342,17.768,126.401,71.831,159.272,17.58,123.555,70.831,159.102,17.186,129.08,74.783,-1.0870240111136478,-1.332340670965917,0.2097807611010964
ISIC_0000700,benign,0,0.1064,0.095,0.7418,32.0279,25.116,0.19,0.187,0.185,135.037,25.646,115.389,72.089,135.122,25.291,114.618,68.101,135.227,25.011,107.178,68.88,-0.4681496238384408,-0.7805414055360196,-0.0590518593260121
ISIC_0000725,benign,0,0.4296,0.3192,0.5935,11.4103,11.702,0.08,0.079,0.079,148.55,11.819,125.963,66.301,148.548,11.78,125.783,67.502,148.501,11.671,127.999,67.236,-0.1883392257155643,-0.2244107825809427,-0.929671393162228
ISIC_0000754,benign,0,0.1343,0.2297,0.8381,11.3718,7.429,0.053,0.053,0.053,140.357,7.443,128.598,55.135,140.344,7.458,123.568,55.747,140.389,7.445,130.15,52.127,-0.1713033621305366,-0.0613729056844001,-1.3473641859992846
ISIC_0000763,benign,0,0.1235,0.2092,0.7145,12.2915,7.343,0.052,0.052,0.051,142.36,7.443,141.656,54.021,142.381,7.384,144.038,55.045,142.349,7.292,142.702,56.139,-0.7199968630128037,-1.006940370927916,-1.3202146791106937
ISIC_0000801,benign,0,0.1873,0.1938,0.7856,16.1123,14.89,0.107,0.107,0.106,139.524,14.9,125.636,80.13,139.502,14.902,123.894,82.924,139.565,14.846,127.073,86.661,0.059570415879843,-0.6978120930837436,-0.4735765770511939
ISIC_0000814,benign,0,0.1293,0.2521,0.7722,15.9679,8.049,0.058,0.057,0.057,141.161,8.207,126.217,71.521,141.154,8.108,125.521,69.665,141.181,8.009,120.595,76.901,-1.5961573545791496,-1.6219529480356187,-0.1039514961741485
ISIC_0000848,benign,0,0.3938,0.3248,0.3778,12.4447,17.654,0.124,0.123,0.124,142.532,17.663,135.553,65.998,142.401,17.49,134.051,67.516,142.544,17.615,131.783,65.006,-0.2969408005061645,-0.9833548049624848,-0.9129629471000654
ISIC_0000860,benign,0,0.0848,0.1436,0.7112,41.3678,13.449,0.091,0.09,0.091,148.413,13.477,121.29,79.762,148.391,13.402,123.461,81.953,148.397,13.441,120.073,78.919,-0.6937381064406141,-0.7685345417965906,0.4134148154982864
ISIC_0000866,benign,0,0.3002,0.2938,0.6541,20.3323,16.225,0.112,0.111,0.11,146.928,16.392,142.604,52.445,146.9,16.337,141.607,54.317,146.859,16.187,140.695,50.053,-0.6130619954176381,0.0081700222750105,-0.1594062716067824
ISIC_0000957,benign,0,0.0963,0.1722,0.7913,13.4189,19.403,0.13,0.13,0.13,149.118,19.437,112.412,62.869,149.123,19.412,113.171,61.86,149.234,19.371,114.404,63.49,-0.8140661970625187,-0.5437665130339431,-0.9400174940212648
ISIC_0001057,benign,0,0.2766,0.3785,0.6375,29.0801,8.661,0.062,0.061,0.06,142.15,8.775,158.887,62.742,142.076,8.695,158.235,62.516,142.071,8.58,158.738,64.999,-0.6700465000523156,-1.3088881409396511,0.3327442763942526
ISIC_0001100,malignant,1,0.5148,0.7909,0.3962,15.5201,25.636,0.197,0.194,0.193,132.309,26.052,142.32,60.547,132.444,25.743,141.378,60.296,132.529,25.513,139.632,60.508,0.9493149285124246,0.0926557159332622,-0.4394998395150228
ISIC_0001101,malignant,1,0.6134,0.3452,0.4738,26.2463,34.786,0.244,0.242,0.24,143.999,35.087,124.874,41.837,144.235,34.94,124.937,41.532,144.52,34.709,120.883,39.577,0.2387663541312794,0.9000946274019099,0.4374821390825065
ISIC_0001102,malignant,1,0.5448,0.5701,0.1989,32.6715,31.14,0.207,0.205,0.204,151.985,31.391,138.269,55.318,152.065,31.225,138.97,55.441,152.225,31.091,141.59,54.267,0.4114825216744558,0.6294222418239837,0.6182882004823235
ISIC_0001103,malignant,1,0.2705,0.2917,0.4713,40.5451,14.612,0.106,0.107,0.107,136.53,14.502,118.395,51.027,136.58,14.583,116.808,49.4,136.625,14.652,119.448,47.178,0.2843442462454195,0.5259141728787187,1.3676514180811827
ISIC_0001104,benign,0,0.1222,0.1603,0.5941,52.35,21.102,0.146,0.147,0.147,143.889,21.027,110.792,60.504,143.985,21.098,111.894,59.262,144.031,21.129,107.395,63.745,0.5339144641836857,1.0151777259560884,0.5760629563364937
ISIC_0001105,malignant,1,0.0852,0.0763,0.7819,30.286,17.521,0.139,0.136,0.133,130.786,18.145,124.261,57.3,130.948,17.798,125.055,55.258,131.133,17.423,121.085,52.559,-0.1154878732399753,-0.8866063047722342,-0.2459332161367323
ISIC_0001108,malignant,1,0.776,1.1013,0.1057,5.7983,29.945,0.224,0.223,0.224,133.499,29.953,114.968,53.314,133.605,29.828,114.08,52.604,133.663,29.941,111.164,54.134,0.4804460723483627,0.9837331918354912,0.9130384672883698
ISIC_0001110,malignant,1,0.4052,0.7047,0.4159,22.2366,34.507,0.208,0.209,0.209,164.585,34.255,129.307,64.854,165.218,34.491,127.822,64.291,165.448,34.656,128.247,64.77,0.5745238140716344,1.0867032797004357,1.3623255752856678
ISIC_0001111,benign,0,0.3806,0.2672,0.3301,2.3289,18.636,0.144,0.14,0.138,132.96,19.205,136.503,67.227,133.12,18.653,137.888,67.762,133.185,18.424,139.15,68.297,-0.2936512798349259,-0.2581699265990776,0.5769304089639282
ISIC_0001112,malignant,1,0.2122,0.2297,0.468,19.7619,24.965,0.172,0.172,0.173,144.096,24.755,116.96,59.694,144.303,24.887,117.964,58.031,144.461,25.018,116.818,55.31,1.1537165291796836,1.4688674028874544,0.3563044142660122
ISIC_0001118,malignant,1,0.434,0.794,0.1878,13.771,27.217,0.186,0.186,0.186,146.665,27.222,118.307,36.542,146.714,27.266,119.203,36.436,146.764,27.232,117.322,36.262,1.396442510103573,-0.2377004639379558,1.1384820185296218
ISIC_0001119,malignant,1,0.1793,0.1768,0.7071,23.2568,9.546,0.073,0.072,0.072,132.279,9.687,123.338,44.697,132.342,9.528,119.815,43.505,132.356,9.469,120.209,45.192,-0.5089746342559943,-0.5635306966596147,0.3209771905460522
ISIC_0001120,malignant,1,1.2777,0.7193,0.1204,2.2899,25.284,0.165,0.166,0.167,151.715,25.065,132.874,47.447,151.809,25.241,134.507,46.707,151.942,25.322,132.077,49.242,0.4482075493524302,-0.119062304024274,-0.0428362210648094
ISIC_0001121,malignant,1,0.2517,0.1623,0.4752,20.7221,21.64,0.154,0.152,0.151,141.895,21.852,133.37,69.303,142.052,21.66,131.845,71.448,142.224,21.531,125.521,71.866,1.2495308074120015,-0.2089901227229219,-0.5495739774576872
ISIC_0001126,malignant,1,0.3611,0.3228,0.419,32.1807,10.406,0.078,0.072,0.069,143.783,11.277,125.571,68.055,144.09,10.382,125.344,68.321,144.248,9.94,126.204,66.597,-0.0762161124748453,0.6708303919172796,1.4670018911507865
ISIC_0001128,malignant,1,0.1134,0.1097,0.6906,33.2661,12.348,0.092,0.091,0.091,135.857,12.506,116.857,44.995,135.87,12.404,118.906,44.609,135.899,12.321,117.856,43.783,-0.0100441311813077,-0.1531300878634394,-0.2777986922220186
ISIC_0001129,benign,0,0.1562,0.1228,0.759,19.5517,16.039,0.117,0.115,0.113,140.263,16.413,115.374,46.414,140.354,16.168,112.617,47.835,140.413,15.915,116.149,51.458,0.1678437983189618,-0.5181918409543316,0.8142967728206303
ISIC_0001134,malignant,1,0.1781,0.1264,0.7162,18.4415,10.722,0.084,0.083,0.081,131.181,11.018,95.473,30.458,131.327,10.841,94.436,31.67,131.425,10.662,95.049,28.624,0.6713926603049909,0.5900279179664503,-0.5829538557662716
ISIC_0001135,malignant,1,0.1962,0.0963,0.6342,48.7547,26.255,0.177,0.177,0.177,148.18,26.256,113.071,29.186,148.19,26.269,110.788,29.732,148.139,26.261,105.124,28.173,,0.135097372030621,0.7383357861713158
ISIC_0001137,malignant,1,0.3784,0.3273,0.4251,25.4543,16.671,0.129,0.128,0.127,130.848,16.939,119.055,64.634,130.99,16.715,121.035,63.095,131.049,16.603,118.688,66.029,0.308615822212465,0.5115711294616178,-0.3540277018115573
ISIC_0001138,malignant,1,0.1807,0.1675,0.5364,24.19,41.096,0.315,0.313,0.31,131.771,41.502,107.512,52.447,131.945,41.235,110.779,54.68,132.195,41.002,110.556,51.884,0.0328222322072737,0.8391777575366977,0.7621432835508051
ISIC_0001139,benign,0,0.0582,0.0663,0.769,52.8321,22.173,0.158,0.156,0.155,142.901,22.561,96.915,38.15,142.48,22.296,96.741,35.908,142.109,22.039,96.622,36.274,-0.6991763406347301,-0.5962660985394783,-0.5199191469556596
ISIC_0001140,malignant,1,0.1093,0.0771,0.7828,55.5511,43.191,0.27,0.271,0.272,159.028,42.995,87.486,34.355,159.089,43.097,90.298,32.398,159.199,43.242,91.006,33.735,-0.4259826290753882,-0.4002569622770545,0.2679134820180521
ISIC_0001141,malignant,1,0.4741,0.3722,0.3063,34.3414,16.814,0.116,0.116,0.115,146.189,17.005,116.596,56.396,146.154,16.948,115.932,62.04,146.104,16.765,117.788,66.21,0.8524156155750909,0.7696684673096165,0.0444282540104706
